Attacker Hash,First Attacks,Second Attacks,Both Attacks,Attacks,Exchange Attacks,Bot Attacks,Profit,Exchange Count,Neighbors,Bot Cluster ID
0xbE18b7c1B7AbCe51094F5197B0966481FAb80e33,5,5,5,5,0,5,-32.321886976008,1,1,9
0xcc5Cfef3404f4BB2c38aD4603C8e0B8e856a558e,3,3,3,3,0,3,126.80018094646847,1,1,24
0x96F89faeBA11A972846aaCAcf910C7eE2b88494b,611,612,611,612,0,612,9120.873717139926,1,2,37
0xeD1cAa76a8cb7E671654A6c816a753acE6217BAE,708,708,707,709,0,709,11145.29527523266,1,3,37
0x87a3c183117f7eA4330f3A40d99fA3CdDE3BA1ef,1,1,1,1,0,1,43.121571246644045,1,1,13
0xEDFf87c98f509B38b74ebcC30F3a6061Cb3869E9,9,9,9,9,0,9,634.7502228066945,1,1,24
0x87a6E2dC1e58d004A98A96c68BfE62bA776bb224,677,678,676,679,0,679,9926.772723209411,1,3,37
0xF3698ed729FdB262acfD97b1c4ad71CeDf436903,6,6,6,6,0,6,97.43153657643904,1,1,24
0x15c9aA361FA5A993153a019942B8b4eb7771e43A,3,3,3,3,0,3,101.97923220555558,1,1,13
0x4cE99149908c10Bf01180A69369C0cF82a182940,4,4,4,4,0,4,110.53129264333774,1,1,24
0xbA1e49757FF031cE3dAED4B337e23632dbF2b9D3,2,2,2,2,0,2,42.81053416262786,1,1,24
0x9A407F970da4b03F322c589cf8182bac442C9760,25,25,25,25,0,25,136.97011754656037,1,1,7
0x48fd339F012589865F64D6B626AFa73cb82a62E2,2,2,2,2,0,2,-2.2432375270913654,1,1,9
0x5377634DF8ca1d255AAADdEEda45B908601aB25a,3,3,3,3,0,3,208.95510213061308,1,1,24
0x75d53cb09611683D6C38CbA7e6C009a318A7ca27,13,0,0,13,13,0,-0.9879922087660796,1,1,
0x882f5bAe0A5EbA372835c3427236a67e4254cf17,0,13,0,13,13,0,-0.9879922087660796,1,1,
0x2576eaCB6a20127eb6543F63B83349892Cdf5538,687,685,684,688,0,688,11944.511222840112,1,4,37
0x261dCF783dBa9245018A43F06529EdBa11459E52,587,588,586,589,0,589,8405.114694969967,1,4,37
0xB599c6efB92d9218578D3668469C6dcf0D28713f,15,15,15,15,0,15,103.61601019438781,1,1,11
0x694698Ed3750C95d7c0877B0ddf9829bbDe41a26,5,5,5,5,0,5,117.56293285459367,1,1,24
0x022ca29fB3b21237D509A43260A706649225C4c6,6,6,6,6,0,6,201.43622908602552,1,1,24
0x0eCd7D488e7eC03C7f5BC3237bECeF86123EFc78,1,1,1,1,0,1,29.278355747932206,1,1,24
0x7191A185B43e4d55c53Cec0F32670E3b2590Bfbd,40,40,40,40,18,22,112.32038222803266,1,1,37
0x48e3553e326509Ed5A06157B5593352EDa9C2B87,5,1,1,5,0,5,319.4163663656678,1,2,32
0xE34144B17B027f4775BE8999B7dc43E8701A7e20,0,4,0,4,0,4,186.31497735500022,1,1,32
0xEC02f0af8F7d1e376800136237E73079d41F383C,1,1,1,1,0,1,43.604571026397025,1,1,24
0x4B3b5Fb9c73B729aDBaD891748d95a04B1B42533,3,3,3,3,0,3,174.0514374569397,1,1,24
0x99fF79442719A416101D6d8e8c4fdc049EF67c28,2,2,2,2,0,2,34.96859591732058,1,1,24
0xa12B4EF90Fa6f8209E8F408Cb53E0b6adbeF8e9e,2,2,2,2,0,2,14.02678288465687,1,1,9
0xA8A43F6C115e6A139D927952950C8110D479d00D,2,2,2,2,0,2,79.58823674473581,1,1,24
0xe4F6eda67117b5D5d572944B02549046DA08EA93,1,1,1,1,0,1,2.6085613613494427,1,1,13
0x4eD6778d400C3469736E9bb495214dAFb8754E2C,15,15,15,15,0,15,1032.0505771601336,1,1,22
0xd3504c3fe1707462d34b525159397d3aE08a9720,56,56,56,56,0,56,725.6071898842471,1,1,45
0xC6b02Df19265A38faC73c857cCDF03c83b2AFf00,28,28,28,28,0,28,1342.9526895447118,1,1,22
0x5c6EE738607801C34e598c1F0CA297f0b3803b11,49,47,23,73,0,73,5626.153404931184,1,6,41
0xC669fc3732DcE2D324EeC93765737a2578eDb744,7,7,7,7,0,7,459.07587455633694,1,1,24
0x8fb60E8ec1074232d116Fa764727464919EFA3c1,7,7,7,7,0,7,327.2044559924956,1,1,24
0x5e537506d0131C23B421807e70FA4a703788518c,3,3,3,3,0,3,55.54241813449246,1,1,24
0x0C713e538Fdd4E23d8c96c2DfA6e6C9529817af8,21,21,21,21,0,21,86.54174077545458,1,1,13
0x3c3ad0a80a6623D77017cF1841a04f3FE129713f,1,1,1,1,0,1,29.61174948086631,1,1,24
0x077548A8B36BF1D5d2B7fF5086471Dec4C5AA6eD,1,1,1,1,0,1,1.4355229671024736,1,1,13
0xe3E821b0D1b69F44C0e79197982b9ba42f78475F,345,215,0,560,0,560,-3015.6168182960705,1,4,46
0xa2312e3dab261bb7800F0c86DB485743A571289E,222,351,0,573,0,573,-1710.6951137002688,1,3,46
0x777777395f1aa067A040468bFbD202393cF4da2D,61,61,61,61,0,61,670.2765168899025,1,1,47
0x9AE16B2Db974e2F0B7B236578074F3DFa5C52b3F,2,2,2,2,0,2,71.41845180593677,1,1,24
0x69C3dC550603690532cA037e0aC6408844751003,3,3,3,3,0,3,193.79676905096102,1,1,24
0xD1b03510dBce1D9C6041f8c1979db2b327D05f52,3,3,3,3,0,3,76.50032686484255,1,1,24
0xDe770fcFC5C000a825c6a64498c8EB144d138FFB,50,52,17,85,0,85,7953.936653653483,1,7,41
0x001182890A094820eb9d4401693Ba0B9554F0f66,2709,2709,2709,2709,0,2709,105210.11684933968,1,1,48
0xd712414d93CF48941a8B1e0Cfc183038C23d5041,52,56,22,86,0,86,6752.117669195427,1,3,41
0x2353574536843153eA0644f5Ff57D8aE32236698,53,51,0,104,0,104,768.8672132129841,1,3,46
0x462EC0Dd5Ce4547334c65ABD6a01b25b3cFc6842,41,50,0,91,0,91,-611.5217373637387,1,3,46
0x0001029A5295a945Fe2A1Fa6725616aC521860FE,1,0,0,1,0,1,-0.4104877122480377,1,1,1
0x4E9aE18BfCeAeE9FfBb485a5Fc822105ee11DA59,0,1,0,1,0,1,-0.4104877122480377,1,1,1
0xFd2fF6Ac2194A8a573d341C3Ba639551475080ea,12,12,12,12,12,0,-328.71152572372347,1,1,
0xCf4a24a7eC543Aa17973c1b1520c013Fb99F3232,2,2,2,2,0,2,40.18300323626494,1,1,13
0x581DdA26fB9a2EfCbEF1dEf7F0b554A07Bc1de10,5,5,5,5,0,5,311.8311434544712,1,1,24
0x878c10FD186976dB73F214811c2c40e57D9f2556,630,628,628,630,0,630,10015.125201397084,1,2,37
0x77777746cCB3f2965c0769E69de4b0F34D67FACd,246,246,246,246,0,246,2599.9089036724463,1,1,49
0x0Dd2811fF0F7C58c505957B5CaE0833ba6826DB3,46,43,14,75,0,75,6593.303177488765,1,5,41
0x94D0060BE48a80b6f66F9069B8D82537708Fce4B,48,0,0,48,0,48,-289.46191194519537,2,1,50
0xf87AcAc41E804893FF03AeF4d167Fc3046eA6E6f,0,48,0,48,0,48,-289.46191194519537,2,1,50
0x93c522d2f7E328946c91D9bcA0B91F33764320dA,1,0,0,1,1,0,-6.823493231686671,1,1,
0xBFcC8327f76d2709644648b89AD52928ad2a3A6d,0,1,0,1,1,0,-6.823493231686671,1,1,
0x239973cdb3e6386Fe7c89A3D090aF157B69125e0,4,4,4,4,0,4,329.2505967850859,1,1,24
0x27371B0487Ff5614E10b3855C59b3B67a98E100f,2,2,2,2,0,2,192.29183485537985,1,1,24
0x498266667F230613Ed84bCB1D882b0Ae51fE9dbA,4,4,4,4,0,4,189.61800861277305,1,1,24
0x35f04920893520A735b448D7142E428C0B0833Ca,6,11,2,15,0,15,825.8294631547897,1,3,41
0x6604AC53A82Cd784525E5f90652C4D6E6B2252AF,6,6,2,10,0,10,665.251758581876,1,3,41
0xc21544b2110f616f3185354a067c16BCE9DF7b57,3,3,3,3,0,3,-62.006705577470704,1,1,51
0x411d4EAe07AA32505e53D154778A496a565F0FAa,4,4,4,4,0,4,132.7647018366362,1,1,24
0x81417BE380C325E17AFdA27890226E568f039c53,52,52,28,76,0,76,6596.125409241108,1,5,41
0xe2e27149D281b0Fc763FafCc540F1BEfbd75D381,4,4,4,4,0,4,30.134478675522104,1,1,24
0x85ca4730F6e959316EF6dBe8673736566ABA19D0,24,21,1,44,0,44,2714.9932400865796,1,5,41
0xd98E3bd1c47f04481C2421F6750A46910F9E764d,24,23,1,46,0,46,3360.9901250069897,1,5,41
0xBAbff4C8153FE5954E0a5533E878E7a081d276D5,4,4,4,4,0,4,194.83903144141564,1,1,24
0x335a8AF03b30E4A268f41bC9ebD3a91b73933D1c,1,1,1,1,0,1,24.689877499420525,1,1,24
0x7777770167206a6Ab41c9E93c3ABd64Ff38E9eb3,259,259,259,259,0,259,2113.0437431838764,1,1,52
0x66A13723396b05f87004118a525faF5Bb5EC9eAB,17,17,17,17,0,17,54.96769812027391,1,1,13
0x7e7c2F3FfEa597Bf9d4f89494c40A6B7Bc2e2797,95,95,95,95,0,95,1745.1966778852304,1,1,53
0xa036aF7fbB02f68C4877DF355068656C20fe59f7,3,3,3,3,0,3,100.49962539210487,1,1,24
0x1087b604d016536f2b01f2fA1EC92Bf95Dc7e3F5,917,917,917,917,0,917,57142.53863162514,1,1,54
0x1c9A48EeDdf857A96034180739D419e8F9c83Aca,1,1,1,1,0,1,2.427386660585093,1,1,55
0x03B81505b1c1c0bFE6A07DA718A3f8Ccf7Ab5c93,4,4,4,4,0,4,196.66219233485725,1,1,24
0x10686D73C42755A52F627c2bA4d1663471307272,18,18,18,18,0,18,328.0251627545148,1,1,14
0xe2960ed5B13144AF15137e8870A6368ff08D8538,4,4,4,4,0,4,232.84439520885692,1,1,24
0x295CCeE94016D96b81b28e4913Aa16d5a260D2a8,337,337,337,337,0,337,2804.267287077629,1,1,56
0x7B9FED86ea25bFCBc991fDb03F72d04BB077Dd17,3,3,3,3,0,3,57.97270161903616,1,1,14
0x06Fc2bFb1f01c47434BC9d7a300991CCD696Da03,2,2,2,2,0,2,44.58571507708748,1,1,24
0x509e670259Db678D36A012468CEB7605e7069174,2,2,2,2,0,2,49.95228818884462,1,1,24
0x418ddde9b5a0A949e3cDBc827124Cb418079D4f3,21,31,0,52,0,52,4236.317650540861,1,2,41
0x312E32351f9a830720694AC83f677b4f7d8EEae4,24,24,1,47,0,47,3833.287742947575,1,6,41
0x43a9A9667903A9a725B22A4c301db9263b255bDC,1,1,1,1,0,1,38.745719519145986,1,1,24
0x0bC1054540787430cf624fe742bABB62220F997C,26,25,0,51,0,51,4398.8554051582605,1,6,41
0xEa1DAB40a00f349745de149F9080a00C5CFcDB4E,7,10,2,15,0,15,854.5905121420703,2,4,41
0x9bE6C168CD72CA9D4e301f5399fA9103C6c09581,9,7,2,14,0,14,819.7095346095531,2,3,41
0xceECDa4c90d03De00e0aD52B6283730b480F48ab,14,12,5,21,0,21,1463.9203423894612,2,3,41
0x77E31E3D934FF59049CAa16927Bd944fe1BA4664,1,1,1,1,0,1,26.366506995773104,1,1,24
0x49212bB6ebCA5b99330a7075DcCA6937223BD52C,4,4,4,4,0,4,279.23824871402167,1,1,24
0xc5Bb536623A87e7d5C62b1CAA451952fD4f01036,2,2,2,2,0,2,23.197548909924482,1,1,24
0x73e8902db9C90928261dFde6A461a528f7382c55,2,2,2,2,0,2,143.47266885030163,1,1,24
0x7777771F3a0DFBfFe0E995cCe5fA175b1d7AeDee,1082,1082,1082,1082,0,1082,11071.772640084968,1,1,47
0x6B4d170c8880Ee79ba3d5af89b1dF37312e5FCbA,4,4,4,4,0,4,117.93283219695903,1,1,24
0x17bC12866439Db4bF991B4543416dD70c3AF8cD0,45,46,12,79,0,79,6524.990656863871,1,7,41
0xa3FC054617860Bdd98eAA2C6Ce91d16b3864667a,3,3,3,3,0,3,104.98133064183486,1,1,24
0x66486776A384678aF8588C4039957B8194503eaE,1221,1221,1221,1221,0,1221,14836.555674379118,1,1,57
0x4955fAcD7E1594ea2Bb314ff651Ab8E0A9d20A77,1,0,0,1,0,1,37.51429553657485,1,1,4
0x99Ff880b546258e4D4F3D495b025eEDa9b709B3c,3,3,3,3,0,3,142.1384756169387,1,1,24
0x0E82d304DFdA626D20c88674e6a56D236603a3E6,4,4,4,4,0,4,103.46580948533678,1,1,24
0x607BD5bBC7C6A2111273b28d4309e5C04b024f00,188,2,0,190,0,190,8336.33179146958,1,2,58
0x5cDd3f98D40f5DB2dCF5f58614D9Ad81aC247001,5,187,0,192,0,192,5506.1324253071325,1,2,58
0x7b477175921bf457b9Fdd31946303B599294849D,96,90,90,96,0,96,5955.740038723578,1,5,22
0xE57166491524bd0FBA4Ab18b5885ab1D88f1C53b,7,7,7,7,0,7,195.58313106331826,1,1,24
0xf6bF9B09Dfd32faFD277E485ebA7332fCEC15fc7,2,2,2,2,0,2,81.54039354834273,1,1,24
0x52859d883AD32A1eaE219ca07F908b9c72648A04,7,7,7,7,0,7,20.628136755983256,1,1,13
0xc56d87c747611DAD42Cf72Ee365B7FB13fa04ebd,3,3,3,3,0,3,179.82445723506996,1,1,24
0x1c40b7A17F3852D8e82B62BC39A38d83Fff32c43,1,1,1,1,0,1,26.701892503512255,1,1,24
0x84d417cE4D1592cFa2C58c03449880e0B17234a7,5,5,5,5,0,5,331.94446185099247,1,1,24
0x21C69A62318e5f3E91017250d13Bb6F4f37fEEfE,4,4,4,4,0,4,290.46823222881227,1,1,24
0x3F3dEDd362020a229CcA78D19d535D6971fD667e,60,41,41,60,0,60,-473.9034632945513,1,2,59
0x7ab417afd459335213601F160DDA165b789B0193,16,16,16,16,0,16,207.69732313509894,1,1,60
0x0272086D60c390f6aD439B3F09BbCd0CD76a8B33,2,2,2,2,0,2,6.415192458173381,1,1,13
0x5F105147d3571F2882CBc0f0e7176A052C7c4729,3,3,3,3,0,3,341.3218150856803,1,1,24
0x10337E6d22115B341750b92b9Fecd9c0E6233EA2,2,2,2,2,0,2,249.6126057572462,1,1,24
0x618A24E02eb40F272C8d66652d35b1246ACE277f,5,5,5,5,0,5,420.6246416792626,1,1,24
0x1D296CCf5DfFE55745f5D18F561595e25C6Ad238,4,4,4,4,0,4,85.3050854272892,1,1,24
0x6f7ABAAA7f16B0A1C1FA1C89fDF286fC805203bC,46,41,19,68,0,68,5545.822080969674,1,4,41
0x0861FA0d8Aad3dAF4d41E51ED44fB26Da544cFE1,5,5,5,5,0,5,12.978356199153165,1,1,11
0xAF03e6e1D4EAaFC3E6Ab07C807F449317B9285Af,1,1,1,1,0,1,100.76013995887953,1,1,24
0xBe4654622A3fFde353389497a199ab305Ee672A1,3,3,3,3,0,3,80.11789263214422,1,1,24
0xcB0Af40D0f241cC7DB8EbEB397f3887687c7E78C,6,6,6,6,0,6,480.13862343321205,1,1,24
0xfDce3C62457EE3ECa05a882fc250c04e9e67012a,28,28,28,28,28,0,187.63630715714342,1,1,
0x614bdD3001Cc948d4a2f421aFdEbdFF42347F743,3,3,3,3,0,3,75.20278515855935,1,1,24
0x861dE83F884452D37c72dE502200E88CdCAbe9e2,4,4,4,4,0,4,176.77713410164853,1,1,24
0x7F52bc6863c7A23960a38DD34e2c25bd74069a15,5,5,5,5,0,5,230.66096772198364,1,1,24
0x77Ae32f69772AC723bE69bcD8BF1c07f95D2177E,4,4,4,4,0,4,68.09730029828316,1,1,24
0x4aD760C0197ca23999EB80fAb453Cd1A3a4039f0,2,2,2,2,0,2,70.59864739906604,1,1,24
0x7b4Ba13C90fD465C4055B51a2089e0863a0e0be3,2,2,2,2,0,2,50.61302871451844,1,1,24
0x46B47BA650aa2d0Dcb558AE796E6d358fd1307a4,5,5,5,5,0,5,221.85184253569798,1,1,24
0xd7330EB541eE6919E13739A2b3FF10036dED5c4D,1,1,0,2,0,2,8.393789865859679,1,1,61
0x8ed63bfd83e224334dB79BC5EeE5D593F165693e,1,1,0,2,0,2,8.393789865859679,1,1,61
0xde30cdeC08063A08Cfb46bD2871E4EDe6B4Ebc15,24,24,24,24,24,0,-186.16441611646172,1,1,
0x8E039f729Dc01ea993cAEa52dE814a54f64fdf8f,3,3,3,3,0,3,161.06731197853645,1,1,24
0xfd88c66837Aac2547C518444993F05fa87D086F9,3,3,3,3,0,3,56.58045947361655,1,1,24
0x6Db558E407a953F6E12ba621039b2AD07e1dDbe4,1,1,1,1,0,1,39.715281192181344,1,1,24
0xFD73e7d4f4Adb3561517473CC313d17cD221c8d3,3,3,3,3,0,3,242.89867130618973,1,1,24
0x750097D869E819c00E2Ab74Fa369bc824a4ad0Ed,3,3,3,3,0,3,73.96798149641471,1,1,24
0x0C90a6a53b758dbD682a8dBe32075144d105e472,7,7,7,7,0,7,265.49247761617806,1,1,24
0xD8fF2C172a5A79a07724Fa5bB44e324b516d2473,1,1,1,1,0,1,24.707737941933658,1,1,22
0x0F3a23169bF7f5761fe589713c07aE2689FcBe4A,5,5,5,5,0,5,85.33045190888159,1,1,7
0x8fb38F9799317858Ba934ED61ae12015669941B9,1,1,1,1,0,1,25.41495214375739,1,1,22
0x35955600c06C7F0867831CB31d379EC52Cad7497,2,2,2,2,0,2,2.4031036010064057,1,1,13
0x71C42306aE829f7742A5Cb7bD6A8119d056780B0,2,2,2,2,0,2,-49.39722075830362,1,1,24
0x5F280AFC02819929B483767baE999545Da6375C7,4,4,4,4,0,4,12.723232897888062,1,1,11
0x68a673a5A0867CA57a27FB49380B26C21788fd84,2,2,2,2,0,2,335.2394198257359,1,1,24
0x4a73737F89bBA371E4863f1C51bbd08De15fb5c9,4,4,4,4,0,4,399.8901880517531,1,1,24
0x88332B8F4869e4eF253d94A33c25071dc2a8370B,1,1,1,1,0,1,33.91317872306647,1,1,13
0xF82AAa355711a8BCa503FBC4B0012BDb54dBf3D9,2,2,2,2,0,2,222.2125203627206,1,1,24
0xB4EA9086ad2B9c2A5383A17c6370E4f1D01963C9,2,2,2,2,0,2,123.77949130955997,1,1,24
0x2DD9F5ca50233f2Bc4c66eC528E4D4036b9EFFc5,4,4,4,4,0,4,93.90479415623977,1,1,24
0x3dCD9513185fC1b60bb4367926c1A2202A72104b,2,2,2,2,0,2,3.3985071837947354,1,1,13
0xebE64F112E2552DA4715de27045fF159ba1E5bCE,39,39,39,39,6,33,-109.99369736626342,1,1,62
0x96d981876c7499B7c01392F676d2fA039C2f0337,2,2,2,2,0,2,70.36490865978513,1,1,24
0x90858C573646481CfD4bFA3dEBC0Ec33f8D6dFEb,5,5,5,5,0,5,246.40618502557115,1,1,24
0x4aa11fc83f89522a5544a079284552e8a768045B,2,2,2,2,0,2,47.99214002152506,1,1,24
0x8A633634C116C1067F68C4ca7ef368dA49D7f36D,14,14,14,14,14,0,-61.698548817574085,1,1,
0x987eE7D2a67f6f209d994dFD67896ABB1E38C929,8,0,0,8,0,8,8.671928888440663,1,1,63
0xdf6D039e761FC44a03dd647cCEB9988FcA44d31d,0,8,0,8,0,8,8.671928888440663,1,1,63
0xa58556AF55d091A75b3eA24f3BC291100D2F83AB,1,1,1,1,0,1,24.510909994458377,1,1,24
0x320cE863bBac4822eCc7693F5911002B50Df29be,9,9,9,9,0,9,-44.563511199564815,1,1,20
0xD87cA5b477C12A34e6538543A2FfB94e0373cfC6,4,4,4,4,0,4,226.81407811287087,1,1,24
0x2444634d49f9b2DDA94aeADF23ef658c51E08A9c,3,3,3,3,0,3,9.15098694240651,1,1,11
0xC568022210662D8fcC5e9a7Cf584432539Ac6B8E,23,23,23,23,0,23,125.39471133580074,1,1,13
0x45D306088749A508BDAe5e314f82d4af5F9bf4FD,3,3,3,3,0,3,89.808941626164,1,1,24
0x3326F5E275C1D83F9308e7F517a7F531Bb22a8c1,2,2,2,2,0,2,209.79221089382267,1,1,24
0x07a59461F6d849CFB1f7E27288501a4c7370E006,458,458,458,458,0,458,2164.0312493644924,1,1,64
0xBAb5C27DA131Fc1B9e5e143955132579229a49dA,1,1,1,1,0,1,-78.51004155554493,1,1,24
0x78958d04414a3Fdfe288572188f11B37cF54f1fF,4,4,4,4,0,4,180.15718082986345,1,1,24
0x7953a8de2B7EB7D41EB87882105d1fee13bbc32E,1,1,1,1,0,1,61.778656524898274,1,1,24
0x8C333044f1A46Eff1d9bDA24184434201E15f23f,1,1,1,1,0,1,73.5890525150456,1,1,24
0xbB74a7991df73C9BA65306cD071DA478ecfEFb9D,41,41,41,41,0,41,143.99485053424115,1,1,14
0xcc8d4740Ca4afb63efDBE0D50D4160e361db771a,4,4,4,4,0,4,89.25188415703853,1,1,24
0xad6872B543F980b91C8aA2FB57814B35748844F0,4,4,4,4,0,4,163.49787804411181,1,1,24
0x44Eb238d65B50cE9009a015123b5E29EAb38953f,3,3,3,3,0,3,-14.604414397008096,1,1,24
0x87802A805e161589bF91a8B2bF4bf6ff1320F8c0,3,3,3,3,0,3,221.14888318869038,1,1,24
0x6E6C1E7604704DF18B719058Ce11C16cdf7D88BA,4,4,4,4,0,4,180.72748405418284,1,1,24
0x777777A762d8DF7b4dA10B077F7dD26FBa5dc3eb,74,74,74,74,0,74,355.33760898186716,1,1,47
0xa262040fC627f6a8312264a18adAd9cA6dc8447E,3,3,3,3,0,3,94.56830351438231,1,1,24
0x587Eeac2147cdA062C19DD4e5d14f93f47a3bbf0,17,17,17,17,0,17,900.633169797222,1,1,65
0xe6cD08d788Be0c97ff960AAa52f50291d127F995,5,5,5,5,0,5,321.1341239263144,1,1,24
0x0982b71977C46F19CbB9315aF7B0d90e60B64D43,7,2,2,7,0,7,41.96855054459956,2,2,19
0x007B1fc13e9aB62fC9c773329d46cA7819465D23,7,7,7,7,0,7,45.855193867788515,1,1,9
0x088Bb730967Eb8dDc97B97DB5588e5Cc93f0e2B1,13,13,13,13,0,13,79.72040148228602,1,1,11
0xBDE9b06Ac3EDc834a871feB5a5FCb9A049080Ed0,4,4,4,4,0,4,159.68876996631724,1,1,24
0x6b5E007D7721B07420B35088cbbaC2e1C375dce9,2,2,2,2,0,2,99.0937591935083,1,1,24
0x35459b9485868Ac465D136Ad919f019929964933,42,42,42,42,0,42,778.4202539576922,1,1,13
0x67b8796aA039B2c03ad4957794fb36903ea3Dfd8,8,8,8,8,0,8,887.8842263977419,1,1,13
0x7C12B48a0b750A032877231Cd166c0852Ac8D404,2,2,2,2,0,2,419.07827297455356,1,1,24
0xcbA34B424F95337631A37e45E812A221d56f1D76,4,4,4,4,0,4,65.01258838195443,1,1,24
0x763a4aFe9c2CF4cefEe9034039d3EA2a0bE96350,5,5,5,5,5,0,-34.892033693910356,1,1,
0xA7036D082887251091907C2302893eBA1D017F3F,6,6,6,6,0,6,186.78960647015094,1,1,24
0x9008fbB83075068E148DF7cbE28bd4882FAc8e0D,1,1,1,1,0,1,20.00178708598145,1,1,24
0x481CB4F9D574294f27Ca7634fF4B2554750530d4,2,2,2,2,0,2,21.791047397590603,1,1,24
0xD6008c24e7978C66Ca957BFBc989ccc4a201A2C6,5,5,5,5,0,5,76.3043342377469,1,1,24
0x0000000000fe47608D9bd640467Db49dE8A57eFC,4,0,0,4,0,4,-3.049468971998465,1,1,66
0x960F8a8D9A35a1d9a9e0Db6B53F8635EBeba8378,0,6,0,6,0,6,36.898090621929185,1,2,66
0x20462573ef0bC353666ea15bD8f88707787Cd27C,4,4,4,4,0,4,239.46854869150258,1,1,24
0x4Bc84fe31BD12BDfb04C01561FD5c2d3cda6CeC5,8,8,8,8,0,8,395.24552713677775,1,1,24
0x1D317EEE8d5be99d2b8b59E07d1461923536A984,1,1,1,1,0,1,44.22291912052261,1,1,24
0xE546290134Da48Fc2CA81C004e16B8e54F995Cad,60,60,60,60,0,60,293.44834153312763,1,1,14
0x1f312FAeE9931869e5B0D0648f4e8d009E051822,1,1,1,1,0,1,17.018387478026906,1,1,13
0xc6Aa42640e17C071dC369632876931f8C3F14Dd4,4,4,4,4,0,4,112.89844738034822,1,1,24
0x2ed02eCC6A913488e8b6B8225844CDdc0cdd42D4,7,7,7,7,0,7,31.55746914258491,1,1,13
0xdE614DA2Ae43f4BEc8BC89C5d37805C30E0a4B95,2,2,2,2,0,2,27.4228520841352,1,1,13
0x7Ec9C98d8111A58f923c690A8991213CEA554396,9,9,9,9,0,9,22.664327092041557,1,1,13
0x926C1a7DA9c3d8A043d4049CafDf2F0292fDb007,6,6,6,6,0,6,354.914439726789,1,1,14
0x00b319CcF053B6aca0C92B9ab57179D16Fd8CEb7,4,4,4,4,0,4,262.9809500566833,1,1,24
0xc0c275e9b3921F39c80468eF37A8B383Ecb56269,4,4,4,4,0,4,125.36273489656693,1,1,24
0xe18F01Ccb6CFc07c982075CBbea2Db5963bC263d,6,6,6,6,0,6,179.90535356651827,1,1,24
0x240946ca5418BA362e9011D6454ff858adc0e0ae,16,0,0,16,0,16,-1058.9585949143907,1,1,21
0xD04813D2B2eC4fF0B018eDE503fda6d9685B9feF,2,16,0,18,0,18,-444.80609293860647,1,2,21
0xD579d777DdD2e9A1cb784D5197E8825f70787B8C,1,1,1,1,0,1,80.19285981137726,1,1,24
0x198833BEA8D4c876c555CA5B7009e5B74ad80633,1,1,1,1,0,1,14.963544596735614,1,1,22
0xa793bDbF800F31D977c302e8dC70638B0406b01D,7,7,7,7,0,7,481.12753121091635,1,1,24
0xBf2E79E0436ebb66455CeaC22AC5A3aDD84B40c3,11,11,11,11,0,11,462.61921105841395,1,1,22
0x57f0a515788449E081444F1d18c462706C3D9f32,5,5,5,5,0,5,431.2138814973398,1,1,24
0xed567cA21450C5eD0C162b17410e6A7Bbd418F3e,4,4,4,4,0,4,172.74817863610272,1,1,24
0x2c4279D03fFc7daa0c8680f8fff8BE8442Ab903d,1,1,1,1,0,1,3.8541727600529887,1,1,12
0xbE1Fd2B691BC19f17e2bBdf204CD9A26bd985B0E,12,12,12,12,0,12,127.67623918446256,1,1,9
0x9b64Cc09a16BF9058EACe0ad6Bf9C72089f083ba,3,3,3,3,0,3,5.3201836546887264,1,1,13
0x6B42715A27dD313150eF016aee487DCb15AaB81B,3,3,3,3,0,3,74.897342592696,1,1,24
0xeF22A9E45E1E9C3F7De473c5C82808E461aEcEA5,17,17,17,17,0,17,499.6388395435647,1,1,22
0xeCB8B8136eC22724Dc1701596AbD26977c0bE4FC,2,2,2,2,0,2,26.219239291244484,1,1,11
0x14E1465a7b43010317e0cF08700Df2eDd5d3bB1a,3,3,3,3,0,3,236.2586224655285,1,1,24
0x07FFa3178343b6e56d852F35C37b63b7f96E38d5,3,3,3,3,0,3,98.89506469174273,1,1,24
0xF98B425879fCE9578765F027c5f6eaBec837edB4,8,8,8,8,0,8,418.4039200471778,1,1,24
0x2bB3BE698839bd99d63E1ff42051d53f3840E1DF,6,6,6,6,0,6,248.68874643597263,1,1,24
0x8B906a19434e772Cf576580fBaC866e9A3444bb4,3,3,3,3,0,3,253.69552873272394,1,1,24
0xe0C0507fcf7105fFF6c11eA2887B4bCE59d96941,5,5,5,5,0,5,148.29335796794723,1,1,24
0x1f46209D69BdedDFF21221a76C5D3a05c39ffD9F,5,5,5,5,0,5,204.99615803600466,1,1,24
0x7bb4B29b9975B9bD1A7eb957522b40e58a4210F7,3,3,3,3,0,3,195.0839325263472,1,1,24
0x4a107e1ea529283999C87Efd3c1d4162aD0e1052,5,5,5,5,0,5,48.56028424448856,1,1,24
0x0543415333e76e27540Fc270a3E0D4dCCc27402f,2,2,2,2,0,2,63.04205924543327,1,1,24
0x7d5B093b40384aCaA4dF0E4eef31357263C8a26E,3,3,3,3,0,3,125.93754534316163,1,1,24
0x14a92aE8D5cf6a9A1468EbFA5948b30e3930e390,21,21,21,21,0,21,110.46124809839415,1,1,5
0x7679c6218aE145037ea86b1Fa828c6CBa60C5FF0,10,10,10,10,0,10,329.98086217415494,1,1,24
